2305,公司代号81738,吉林省,可视化工程师,java统计学等专业本科及以上学历,98,4千-9千
2306,公司代号87904,海南省,数据分析师,Scala熟悉使用python进行数据处理分析相关工作,77,2万-3万
2307,公司代号99561,福建省,ETL数据仓库工程师,可操作spss，origin，surfer，matlab等数据分析软件者优先,67,9千-4千
2308,公司代号17880,安徽省,数据开发工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,37,3千-1万
2309,公司代号61985,吉林省,ETL数据仓库工程师,熟悉Unix/Linux操作系统,81,面议-面议
2310,公司代号82391,福建省,Spark高级工程师,Spark熟悉使用python进行数据处理分析相关工作,73, -8千
2311,公司代号4759,澳门特别行政区,爬虫工程师,熟练使用MySQL、Excel,16,3万-2万
2312,公司代号90408,河南省,数据运维工程师,Spark熟悉使用python进行数据处理分析相关工作,18,1万-3千
2313,公司代号20071,河北省,数据分析师,flume,34,3.5万-1.5万
2314,公司代号43021,新疆维吾尔自治区,数据运维工程师,Hadoop数据科学,80,nan-5千
2315,公司代号18568,海南省,大数据实施工程师,Linux,18,面议-面议
2316,公司代号52401,吉林省,数据运维工程师,Python统计学等专业本科及以上学历,6,3.5万-1.5万
2317,公司代号79933,贵州省,Spark高级工程师,Kafks,79,7千-2.5万
2318,公司代号27875,天津市,大数据实施工程师,熟悉使用python进行数据处理分析相关工作,97,nan-5千
2319,公司代号84971,宁夏回族自治区,数据运维工程师,Java数据库本次招聘包括,21,1万-3千
2320,公司代号78165,浙江省,数据开发工程师,Hadoop数据科学,46,7千-2.5万
2321,公司代号70843,湖南省,ETL数据仓库工程师,场进行投资并盈,48,3.5万-1.5万
2322,公司代号99283,福建省,大数据架构师,Storm,93,9千-4千
2323,公司代号41635,吉林省,ETL数据仓库工程师,Arcgispython空间科学数据处理数据库商业,97,7千-2.5万
2324,公司代号39180,浙江省,数据运维工程师,配合产品经理进行产品版本规划与需求整理,55,2万-3万
2325,公司代号42252,湖南省,大数据实施工程师,ETL,28,nan-5千
2326,公司代号85936,吉林省,数据开发工程师,8000-12000元/月、本科以上：15000-20000元/月【岗位方向】,95,3千-1万
2327,公司代号20340,西藏自治区,大数据算法工程师,其中隐含的变化和问,96,1万-3千
2328,公司代号1879,新疆维吾尔自治区,大数据架构师,数据仓库,82,8千- 
2329,公司代号2012,湖南省,Spark高级工程师,数学,60,9千-4千
2330,公司代号3089,台湾省,数据开发工程师,熟悉Unix/Linux操作系统,19,6千-6千
2331,公司代号50125,山西省,大数据实施工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,91,面议-面议
2332,公司代号54125,河北省,大数据算法工程师,C语言、Java、.Net、PHP等,4,3万-2万
2333,公司代号32520,江苏省,大数据算法工程师,Scala熟悉使用python进行数据处理分析相关工作,27,2.5万-7千
2334,公司代号68991,江苏省,可视化工程师,Hbase,39,面议-面议
2335,公司代号97357,新疆维吾尔自治区,数据开发工程师,Spark数据分析BIHive工作职责,59,面议-面议
2336,公司代号5788,湖南省,大数据实施工程师,配合产品经理进行产品版本规划与需求整理,46,1万-3千
2337,公司代号95696,青海省,数据开发工程师,sqool数据科学,17,6千-6千
2338,公司代号80367,天津市,数据开发工程师,C语言、Java、.Net、PHP等,70,3万-2万
2339,公司代号27989,河南省,数据分析师,计算机、数学、统计学等专业本科及以上学历,18,2.5万-7千
2340,公司代号86129,辽宁省,数据开发工程师,计算机科学、数学、统计学等相关专业,14,面议-面议
2341,公司代号67977,山东省,数据开发工程师,flink,2,2万-3万
2342,公司代号68498,上海市,大数据架构师,Hbase,76, -8千
2343,公司代号34600,云南省,数据开发工程师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",17,7千-2.5万
2344,公司代号21705,西藏自治区,爬虫工程师,精通MATLAB、Python、R中至少一门编程语言,58,3万-2万
2345,公司代号74009,吉林省,数据分析师,ScalaSpark数据分析BIHive工作职责,50,4千-9千
2346,公司代号90683,浙江省,ETL数据仓库工程师,8000-12000元/月、本科以上：15000-20000元/月【岗位方向】,59,4千-9千
2347,公司代号79220,河北省,Spark高级工程师,计算机科学、数学、统计学等相关专业,71,4千-9千
2348,公司代号55477,浙江省,数据运维工程师,Linux,37,2万-3万
2349,公司代号92649,吉林省,ETL数据仓库工程师,熟练使用MySQL、Excel,57,nan-5千
2350,公司代号61074,湖北省,大数据实施工程师,如R，Jupyter?Notebook,98,2.5万-7千
2351,公司代号38502,云南省,可视化工程师,数据仓库,71,2万-3万
2352,公司代号25249,浙江省,数据分析师,flink,12,7千-2.5万
2353,公司代号97464,陕西省,爬虫工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,38,7千-2.5万
2354,公司代号72192,陕西省,大数据架构师,Hive,65,6千-6千
2355,公司代号59505,广东省,数据分析师,数学,49,3千-1万
2356,公司代号10761,上海市,可视化工程师,Java数据库本次招聘包括,97,1万-3千
2357,公司代号13559,四川省,可视化工程师,熟悉Linux环境、SQL和NoSQL数据库、Log分析,80,1万-3千
2358,公司代号6676,陕西省,ETL数据仓库工程师,计算机、数学、统计学等专业本科及以上学历,39,2万-3万
2359,公司代号9342,青海省,大数据实施工程师,Hbase,91,1.5万-3.5万
2360,公司代号64562,浙江省,大数据实施工程师,java统计学等专业本科及以上学历,72,nan-5千
2361,公司代号94373,广西壮族自治区,爬虫工程师,场进行投资并盈,28,1.5万-3.5万
2362,公司代号81327,云南省,数据分析师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,90, -8千
2363,公司代号28949,陕西省,大数据架构师,C语言、Java、.Net、PHP等,54,nan-5千
2364,公司代号34395,湖南省,大数据架构师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",90,9千-4千
2365,公司代号6483,湖南省,大数据架构师,Linux,97,7千-2.5万
2366,公司代号49768,澳门特别行政区,爬虫工程师,flume统计学等专业本科及以上学历,59,6千-6千
2367,公司代号21411,宁夏回族自治区,可视化工程师,8000-12000元/月、本科以上：15000-20000元/月【岗位方向】,52,3千-1万
2368,公司代号62364,江苏省,数据开发工程师,Hbase,96,3千-1万
2369,公司代号98402,吉林省,大数据架构师,可操作spss，origin，surfer，matlab等数据分析软件者优先,62,4千-9千
2370,公司代号59849,海南省,大数据实施工程师,计算机、数学、统计学等专业本科及以上学历,10,7千-2.5万
2371,公司代号93244,河南省,爬虫工程师,Linux,21,4千-9千
2372,公司代号3313,江西省,大数据实施工程师,flume统计学等专业本科及以上学历,80,nan-5千
2373,公司代号14697,内蒙古自治区,数据分析师,java统计学等专业本科及以上学历,61,2万-3万
2374,公司代号3024,宁夏回族自治区,大数据架构师,计算机、数学、统计学等专业本科及以上学历,63,3千-1万
2375,公司代号28159,河南省,大数据实施工程师,Spark熟悉使用python进行数据处理分析相关工作,65,2万-3万
2376,公司代号22036,海南省,数据分析师,熟悉使用python进行数据处理分析相关工作,14,8千- 
2377,公司代号90269,澳门特别行政区,大数据算法工程师,Hadoop熟悉使用python进行数据处理分析相关工作,27,8千- 
2378,公司代号15835,河南省,大数据实施工程师,熟悉Linux环境、SQL和NoSQL数据库、Log分析,55,nan-5千
2379,公司代号60744,山西省,大数据算法工程师,8000-12000元/月、本科以上：15000-20000元/月【岗位方向】,72,nan-5千
2380,公司代号17822,北京市,数据运维工程师,Linux,87, -8千
2381,公司代号98108,山东省,可视化工程师,c++,50,4千-9千
2382,公司代号79956,香港特别行政区,数据分析师,Linux,75,面议-面议
2383,公司代号36313,河北省,Spark高级工程师,熟悉使用python进行数据处理分析相关工作,76,1万-3千
2384,公司代号410,贵州省,ETL数据仓库工程师,ETL,15,6千-6千
2385,公司代号19691,台湾省,数据运维工程师,熟悉Unix/Linux操作系统,94, -8千
2386,公司代号37069,吉林省,爬虫工程师,C语言、Java、.Net、PHP等,52,2.5万-7千
2387,公司代号3372,贵州省,Spark高级工程师,Hadoop数据科学,62, -8千
2388,公司代号79282,上海市,可视化工程师,熟悉Unix/Linux操作系统,15,2万-3万
2389,公司代号32487,辽宁省,可视化工程师,Java数据库本次招聘包括,84,4千-9千
2390,公司代号11830,安徽省,数据运维工程师,精通MATLAB、Python、R中至少一门编程语言,46,1.5万-3.5万
2391,公司代号99585,四川省,数据运维工程师,Python统计学等专业本科及以上学历,3,2.5万-7千
2392,公司代号12438,宁夏回族自治区,大数据实施工程师,如R，Jupyter?Notebook,20,2.5万-7千
2393,公司代号72273,广西壮族自治区,大数据实施工程师,flume统计学等专业本科及以上学历,38,8千- 
2394,公司代号718,内蒙古自治区,ETL数据仓库工程师,计算机、数学、统计学等专业本科及以上学历,34,9千-4千
2395,公司代号29162,江西省,爬虫工程师,C语言、Java、.Net、PHP等,20,3千-1万
2396,公司代号48932,安徽省,数据分析师,java,40,2万-3万
2397,公司代号93533,浙江省,数据分析师,配合产品经理进行产品版本规划与需求整理,60,8千- 
2398,公司代号4729,天津市,数据运维工程师,熟悉Hadoop/Spark/Storm/Hive或HANA等大数据技术,90,1.5万-3.5万
2399,公司代号58044,香港特别行政区,ETL数据仓库工程师,其中隐含的变化和问,95,9千-4千
2400,公司代号473,河南省,数据运维工程师,C语言、Java、.Net、PHP等,22,3千-1万
2401,公司代号52305,云南省,数据运维工程师,Arcgispython空间科学数据处理数据库商业,58,5千-nan
2402,公司代号55673,吉林省,大数据算法工程师,Storm,22,8千- 
2403,公司代号94781,香港特别行政区,大数据架构师,计算机、数学、统计学等专业本科及以上学历,14,nan-5千
2404,公司代号36359,澳门特别行政区,数据运维工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,35,2.5万-7千
2405,公司代号81428,湖北省,数据运维工程师,享受公司超高,64,5千-nan
2406,公司代号88386,安徽省,大数据算法工程师,Hadoop数据科学,99,3.5万-1.5万
2407,公司代号63282,云南省,ETL数据仓库工程师,Hive,98,nan-5千
2408,公司代号64396,广东省,Spark高级工程师,数学,100,nan-5千
2409,公司代号45385,广东省,Spark高级工程师,flume统计学等专业本科及以上学历,61,1万-3千
2410,公司代号65695,上海市,ETL数据仓库工程师,Arcgispython空间科学数据处理数据库商业,93,5千-nan
2411,公司代号30485,新疆维吾尔自治区,大数据算法工程师,熟悉使用python进行数据处理分析相关工作,35, -8千
2412,公司代号35604,浙江省,Spark高级工程师,SQL和NoSQL数据库、Log分析,83, -8千
2413,公司代号86839,四川省,可视化工程师,flink,88,5千-nan
2414,公司代号68757,青海省,数据开发工程师,Spark数据分析BIHive工作职责,30,1万-3千
2415,公司代号17865,香港特别行政区,大数据架构师,计算机、数学、统计学等专业本科及以上学历,20,4千-9千
2416,公司代号99112,陕西省,可视化工程师,计算机科学、数学、统计学等相关专业,95,6千-6千
2417,公司代号52318,江苏省,数据分析师,ETL,69,7千-2.5万
2418,公司代号91303,西藏自治区,数据运维工程师,ETL,43,4千-9千
2419,公司代号18713,山西省,大数据架构师,如R，Jupyter?Notebook,81,8千- 
2420,公司代号55709,青海省,ETL数据仓库工程师,Arcgispython空间科学数据处理数据库商业,90,7千-2.5万
2421,公司代号10632,山西省,可视化工程师,java,48,7千-2.5万
2422,公司代号87576,湖南省,大数据实施工程师,计算机、数学、统计学等专业本科及以上学历,85, -8千
2423,公司代号44253,河南省,数据运维工程师,ETL,75, -8千
2424,公司代号80752,山东省,数据分析师,SQL和NoSQL数据库、Log分析,5,3万-2万
2425,公司代号10182,江西省,大数据架构师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,32, -8千
2426,公司代号99467,四川省,大数据算法工程师,sqool数据科学,1,1.5万-3.5万
2427,公司代号26129,浙江省,可视化工程师,Hadoop熟悉使用python进行数据处理分析相关工作,33,5千-nan
2428,公司代号1654,香港特别行政区,大数据架构师,Python统计学等专业本科及以上学历,35,4千-9千
2429,公司代号29714,香港特别行政区,爬虫工程师,Python统计学等专业本科及以上学历,8,9千-4千
2430,公司代号22729,辽宁省,数据分析师,年龄18-30岁,17,6千-6千
2431,公司代号86754,重庆市,大数据实施工程师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",66,3万-2万
2432,公司代号24998,湖北省,数据分析师,Hive,4,nan-5千
2433,公司代号63866,海南省,Spark高级工程师,其中隐含的变化和问,41,8千- 
2434,公司代号99499,山东省,爬虫工程师,SparkSpark数据分析BIHive工作职责,35,6千-6千
2435,公司代号80117,北京市,大数据算法工程师,Java数据库本次招聘包括,72,8千- 
2436,公司代号57266,天津市,可视化工程师,熟悉Linux环境、SQL和NoSQL数据库、Log分析,80,3千-1万
2437,公司代号14147,海南省,数据开发工程师,java,42,4千-9千
2438,公司代号6511,香港特别行政区,ETL数据仓库工程师,c++,3,1万-3千
2439,公司代号31840,江苏省,数据运维工程师,SQL和NoSQL数据库、Log分析,77,8千- 
2440,公司代号92858,新疆维吾尔自治区,数据分析师,使用过Hadoop、spark等分布式框架,51,7千-2.5万
2441,公司代号12517,上海市,大数据实施工程师,熟悉Unix/Linux操作系统,5,2.5万-7千
2442,公司代号92792,广西壮族自治区,大数据算法工程师,Hbase数据科学,15,2万-3万
2443,公司代号35586,浙江省,Spark高级工程师,熟悉使用python进行数据处理分析相关工作,86,面议-面议
2444,公司代号20576,香港特别行政区,数据开发工程师,Hive,18,7千-2.5万
2445,公司代号78087,湖北省,ETL数据仓库工程师,年龄18-30岁,95,8千- 
2446,公司代号38530,西藏自治区,数据分析师,SQL和NoSQL数据库、Log分析,62,1万-3千
2447,公司代号13792,台湾省,大数据算法工程师,熟悉Unix/Linux操作系统,94,9千-4千
2448,公司代号56373,辽宁省,数据运维工程师,Scala熟悉使用python进行数据处理分析相关工作,4,4千-9千
2449,公司代号60565,吉林省,大数据算法工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,30,6千-6千
2450,公司代号40819,西藏自治区,ETL数据仓库工程师,可操作spss，origin，surfer，matlab等数据分析软件者优先,44,3万-2万
2451,公司代号12389,吉林省,大数据算法工程师,Storm,64,3万-2万
2452,公司代号67350,重庆市,数据分析师,Hive,71,6千-6千
2453,公司代号62880,天津市,数据分析师,Spark数据分析BIHive工作职责,88,3万-2万
2454,公司代号58904,浙江省,爬虫工程师,Hadoop熟悉使用python进行数据处理分析相关工作,70,3万-2万
2455,公司代号17454,广东省,数据开发工程师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",57,3.5万-1.5万
2456,公司代号672,湖北省,数据运维工程师,"熟悉主流的云计算、大数据产品（hadoop、spark、storm, flink, beam等）",94,1万-3千
2457,公司代号9473,澳门特别行政区,可视化工程师,Spark数据分析BIHive工作职责,69,2.5万-7千
2458,公司代号4029,香港特别行政区,ETL数据仓库工程师,C语言、Java、.Net、PHP等,36,8千- 
2459,公司代号11372,江西省,Spark高级工程师,Hadoop熟悉使用python进行数据处理分析相关工作,20,3.5万-1.5万
2460,公司代号87023,福建省,数据运维工程师,ETL,76,8千- 
2461,公司代号20126,宁夏回族自治区,数据开发工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,100,8千- 
2462,公司代号40397,河南省,ETL数据仓库工程师,如R，Jupyter?Notebook,43,面议-面议
2463,公司代号75086,澳门特别行政区,大数据架构师,数学,2,3千-1万
2464,公司代号17976,湖北省,数据运维工程师,熟悉Hadoop/Spark/Storm/Hive或HANA等大数据技术,33,面议-面议
2465,公司代号51568,香港特别行政区,大数据实施工程师,8000-12000元/月、本科以上：15000-20000元/月【岗位方向】,88,3.5万-1.5万
2466,公司代号34662,四川省,大数据实施工程师,Kafks,6,1.5万-3.5万
2467,公司代号78657,上海市,数据开发工程师,出每天的投资计划,14,3万-2万
2468,公司代号21998,江西省,爬虫工程师,ETL,98,2.5万-7千
2469,公司代号71718,云南省,ETL数据仓库工程师,场进行投资并盈,42,5千-nan
2470,公司代号69981,宁夏回族自治区,Spark高级工程师,场进行投资并盈,54,1.5万-3.5万
2471,公司代号80621,吉林省,ETL数据仓库工程师,精通MATLAB、Python、R中至少一门编程语言,49,9千-4千
2472,公司代号47504,福建省,数据开发工程师,Java数据库本次招聘包括,14,5千-nan
2473,公司代号18464,山东省,可视化工程师,ScalaSpark数据分析BIHive工作职责,99,2万-3万
2474,公司代号8956,四川省,大数据算法工程师,Python统计学等专业本科及以上学历,9,1.5万-3.5万
2475,公司代号37112,陕西省,ETL数据仓库工程师,java统计学等专业本科及以上学历,41,5千-nan
2476,公司代号10399,重庆市,ETL数据仓库工程师,flink,7,3万-2万
2477,公司代号751,湖南省,大数据实施工程师,Hbase,45,7千-2.5万
2478,公司代号26410,河南省,大数据架构师,熟悉Unix/Linux操作系统,67,7千-2.5万
2479,公司代号46030,内蒙古自治区,数据分析师,Scala熟悉使用python进行数据处理分析相关工作,45,nan-5千
2480,公司代号85085,四川省,可视化工程师,出每天的投资计划,19,3千-1万
2481,公司代号66479,吉林省,数据运维工程师,计算机科学、数学、统计学等相关专业,17,3.5万-1.5万
2482,公司代号4340,吉林省,大数据实施工程师,java统计学等专业本科及以上学历,92,8千- 
2483,公司代号83508,浙江省,大数据算法工程师,Spark数据分析BIHive工作职责,77,2.5万-7千
2484,公司代号44652,贵州省,数据运维工程师,出每天的投资计划,19,6千-6千
2485,公司代号71756,北京市,数据开发工程师,Python,88,4千-9千
2486,公司代号12528,吉林省,ETL数据仓库工程师,计算机、数学、统计学等专业本科及以上学历,8,3.5万-1.5万
2487,公司代号79017,广西壮族自治区,Spark高级工程师,如R，Jupyter?Notebook,52,2万-3万
2488,公司代号70045,江西省,Spark高级工程师,Scala熟悉使用python进行数据处理分析相关工作,33,2.5万-7千
2489,公司代号83338,内蒙古自治区,爬虫工程师,pandas、spss统计学等专业本科及以上学历，hive，spark-sql,94,2万-3万
2490,公司代号13410,香港特别行政区,ETL数据仓库工程师,使用过Hadoop、spark等分布式框架,96,1万-3千
2491,公司代号90570,福建省,Spark高级工程师,熟悉Hadoop/Spark/Storm/Hive或HANA等大数据技术,49,1.5万-3.5万
2492,公司代号53489,海南省,爬虫工程师,数据仓库,47,1万-3千
2493,公司代号58411,新疆维吾尔自治区,数据分析师,其中隐含的变化和问,48,4千-9千
2494,公司代号96473,新疆维吾尔自治区,数据开发工程师,SQL和NoSQL数据库、Log分析,16,6千-6千
2495,公司代号31855,云南省,爬虫工程师,Arcgispython空间科学数据处理数据库商业,87,3.5万-1.5万
2496,公司代号50137,广西壮族自治区,Spark高级工程师,熟悉Unix/Linux操作系统,15,2万-3万
2497,公司代号91537,河南省,大数据算法工程师,Storm,66, -8千
2498,公司代号89487,江苏省,数据分析师,熟悉Linux环境、SQL和NoSQL数据库、Log分析,11,6千-6千
2499,公司代号13880,台湾省,Spark高级工程师,ScalaSpark数据分析BIHive工作职责,35,2.5万-7千
2500,公司代号92478,江西省,数据开发工程师,使用过Hadoop、spark等分布式框架,43,7千-2.5万
2501,公司代号88813,安徽省,大数据实施工程师,Hadoop数据科学,2,3千-1万
2502,公司代号82966,内蒙古自治区,可视化工程师,Java数据库本次招聘包括,90,8千- 
2503,公司代号88814,河南省,数据分析师,大专及以上学历，计算机（网络),16,8千- 
2504,公司代号27017,福建省,爬虫工程师,flink,71,8千- 
2505,公司代号47638,广东省,爬虫工程师,Python统计学等专业本科及以上学历,32,1万-3千
2506,公司代号12741,海南省,大数据架构师,Spark熟悉使用python进行数据处理分析相关工作,72,5千-nan
2507,公司代号93456,广东省,爬虫工程师,Java数据库本次招聘包括,27,3万-2万
2508,公司代号94038,北京市,数据分析师,可操作spss，origin，surfer，matlab等数据分析软件者优先,74,5千-nan
2509,公司代号40229,江西省,大数据架构师,java统计学等专业本科及以上学历,62,1万-3千
2510,公司代号51439,河南省,ETL数据仓库工程师,SQL和NoSQL数据库、Log分析,72,9千-4千
2511,公司代号89048,山西省,Spark高级工程师,熟悉使用python进行数据处理分析相关工作,100,2万-3万
2512,公司代号29843,湖南省,大数据架构师,如R，Jupyter?Notebook,86,8千- 
2513,公司代号93665,北京市,爬虫工程师,Hive,49, -8千
2514,公司代号10346,河北省,数据分析师,熟悉Unix/Linux操作系统,4,1万-3千
2515,公司代号81770,辽宁省,可视化工程师,熟悉Unix/Linux操作系统,85,3千-1万
2516,公司代号78085,新疆维吾尔自治区,爬虫工程师,如R，Jupyter?Notebook,88,6千-6千
2517,公司代号39294,广西壮族自治区,大数据算法工程师,Java数据库本次招聘包括,70,7千-2.5万
2518,公司代号47892,贵州省,大数据算法工程师,flink,23,1.5万-3.5万
2519,公司代号65855,山西省,大数据实施工程师,Hbase,35,4千-9千
2520,公司代号26695,湖南省,ETL数据仓库工程师,Spark熟悉使用python进行数据处理分析相关工作,79,8千- 
2521,公司代号29882,湖南省,大数据架构师,SQL和NoSQL数据库、Log分析,44,1.5万-3.5万
2522,公司代号17703,江苏省,可视化工程师,熟悉Linux环境、SQL和NoSQL数据库、Log分析,28, -8千
2523,公司代号7080,陕西省,数据运维工程师,c++,75,5千-nan
2524,公司代号59356,山西省,数据开发工程师,Spark熟悉使用python进行数据处理分析相关工作,41,5千-nan
2525,公司代号19470,河南省,数据运维工程师,熟练使用SPSS、SAS等相关数据分析软件,77,8千- 
2526,公司代号75125,澳门特别行政区,可视化工程师,熟悉Unix/Linux操作系统,60,4千-9千
2527,公司代号36060,澳门特别行政区,ETL数据仓库工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,33,2万-3万
2528,公司代号20854,台湾省,大数据算法工程师,flume,27,面议-面议
2529,公司代号20087,广西壮族自治区,可视化工程师,Kafks,25,4千-9千
2530,公司代号86290,北京市,可视化工程师,SparkSpark数据分析BIHive工作职责,12,6千-6千
2531,公司代号77229,北京市,数据分析师,Spark数据分析BIHive工作职责,67,3千-1万
2532,公司代号15020,安徽省,大数据架构师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,65,1.5万-3.5万
2533,公司代号93554,重庆市,可视化工程师,计算机、数学、统计学等专业本科及以上学历,43,3千-1万
2534,公司代号735,甘肃省,Spark高级工程师,Hadoop数据科学,3,nan-5千
2535,公司代号23376,西藏自治区,数据分析师,Hadoop数据科学,46, -8千
2536,公司代号3850,吉林省,ETL数据仓库工程师,Hbase,32,3千-1万
2537,公司代号95598,北京市,Spark高级工程师,flume,5,4千-9千
2538,公司代号68212,吉林省,爬虫工程师,可操作spss，origin，surfer，matlab等数据分析软件者优先,13,1.5万-3.5万
2539,公司代号86521,河北省,数据运维工程师,ETL,66,1.5万-3.5万
2540,公司代号95315,湖南省,数据分析师,Hive,52,3千-1万
2541,公司代号7443,湖北省,大数据实施工程师,java,75,面议-面议
2542,公司代号30906,云南省,数据开发工程师,Hbase,67,nan-5千
2543,公司代号18388,吉林省,数据分析师,Python,19,nan-5千
2544,公司代号53507,河北省,爬虫工程师,Python统计学等专业本科及以上学历,63,7千-2.5万
2545,公司代号96033,青海省,Spark高级工程师,Storm,73,3万-2万
2546,公司代号55652,青海省,大数据算法工程师,flink,35,nan-5千
2547,公司代号85103,重庆市,爬虫工程师,ETL,77,3万-2万
2548,公司代号958,上海市,数据运维工程师,熟悉Unix/Linux操作系统,73,5千-nan
2549,公司代号10705,吉林省,大数据架构师,flume,20,2万-3万
2550,公司代号74595,宁夏回族自治区,数据运维工程师,熟悉使用python进行数据处理分析相关工作,5,nan-5千
2551,公司代号37294,陕西省,数据分析师,理解大数据、Hadoop、RDBMS、数据仓库/数据集成、数据工程、数据科学（认知）和软件开发等方面知识,4,面议-面议
2552,公司代号43414,内蒙古自治区,ETL数据仓库工程师,Kafks,42,1.5万-3.5万
2553,公司代号25853,新疆维吾尔自治区,爬虫工程师,理解大数据、Hadoop、RDBMS、数据仓库/数据集成、数据工程、数据科学（认知）和软件开发等方面知识,51,3千-1万
2554,公司代号76906,河北省,ETL数据仓库工程师,其中隐含的变化和问,41,nan-5千
2555,公司代号45433,湖北省,数据开发工程师,Hbase,91,2.5万-7千
2556,公司代号17586,台湾省,大数据算法工程师,Hadoop数据科学,8,3万-2万
2557,公司代号72050,浙江省,大数据算法工程师,五险一金（养老、医疗、事业、生育、工伤）、餐补、通讯补贴等,41,2万-3万
2558,公司代号36306,新疆维吾尔自治区,数据开发工程师,数据仓库,59,6千-6千
2559,公司代号72642,上海市,Spark高级工程师,数学,99,nan-5千
2560,公司代号39505,江苏省,大数据架构师,熟悉Hadoop/Spark/Storm/Hive或HANA等大数据技术,89,3.5万-1.5万
2561,公司代号74549,上海市,大数据架构师,java统计学等专业本科及以上学历,3,8千- 
2562,公司代号10671,新疆维吾尔自治区,Spark高级工程师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,93,8千- 
2563,公司代号40827,河南省,ETL数据仓库工程师,数据仓库,60,3万-2万
2564,公司代号83784,河南省,数据运维工程师,数学,49,8千- 
2565,公司代号10425,上海市,数据运维工程师,使用过Hadoop、spark等分布式框架,26,面议-面议
2566,公司代号57699,江西省,可视化工程师,理解大数据、Hadoop、RDBMS、数据仓库/数据集成、数据工程、数据科学（认知）和软件开发等方面知识,42,2万-3万
2567,公司代号17776,吉林省,可视化工程师,场进行投资并盈,57,1万-3千
2568,公司代号29280,甘肃省,数据运维工程师,Kafks统计学等专业本科及以上学历,3,2.5万-7千
2569,公司代号4615,广东省,数据分析师,使用过Hadoop、spark等分布式框架,29,7千-2.5万
2570,公司代号16569,浙江省,数据分析师,出每天的投资计划,89,1万-3千
2571,公司代号93748,河南省,数据分析师,Scala熟悉使用python进行数据处理分析相关工作,5,3千-1万
2572,公司代号12343,西藏自治区,数据开发工程师,理解大数据、Hadoop、RDBMS、数据仓库/数据集成、数据工程、数据科学（认知）和软件开发等方面知识,84,2.5万-7千
2573,公司代号85854,贵州省,大数据架构师,熟悉使用python进行数据处理分析相关工作,21,nan-5千
2574,公司代号43990,海南省,可视化工程师,8000-12000元/月、本科以上：15000-20000元/月【岗位方向】,16,6千-6千
2575,公司代号83680,辽宁省,Spark高级工程师,Storm,90,nan-5千
2576,公司代号45539,河北省,大数据实施工程师,其中隐含的变化和问,70,7千-2.5万
2577,公司代号57961,吉林省,大数据架构师,Hadoop数据科学,84,8千- 
2578,公司代号10773,上海市,大数据架构师,SQL和NoSQL数据库、Log分析,40,面议-面议
2579,公司代号28114,海南省,可视化工程师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,95,1万-3千
2580,公司代号3737,广东省,Spark高级工程师,Hive,20,8千- 
2581,公司代号5238,浙江省,大数据架构师,数学,39,5千-nan
2582,公司代号26815,河北省,大数据算法工程师,flume统计学等专业本科及以上学历,48,4千-9千
2583,公司代号13892,广东省,可视化工程师,C语言、Java、.Net、PHP等,22,1.5万-3.5万
2584,公司代号56921,湖北省,ETL数据仓库工程师,享受公司超高,1,面议-面议
2585,公司代号72525,河南省,Spark高级工程师,SparkSpark数据分析BIHive工作职责,77,3千-1万
2586,公司代号3859,新疆维吾尔自治区,数据分析师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,26,2.5万-7千
2587,公司代号92388,海南省,可视化工程师,享受公司超高,93,面议-面议
2588,公司代号59715,天津市,大数据架构师,年龄18-30岁,58,5千-nan
2589,公司代号56381,青海省,大数据实施工程师,熟悉使用python进行数据处理分析相关工作,17,6千-6千
2590,公司代号61939,云南省,数据运维工程师,flink,27,2.5万-7千
2591,公司代号19626,湖北省,大数据实施工程师,flink,90,5千-nan
2592,公司代号99772,陕西省,大数据架构师,SQL和NoSQL数据库、Log分析,42,面议-面议
2593,公司代号18131,湖北省,数据分析师,Kafks统计学等专业本科及以上学历,92,9千-4千
2594,公司代号62568,新疆维吾尔自治区,数据开发工程师,java工程师岗位（2）C++工程师岗位（3）大数据工程师岗位,4,8千- 
2595,公司代号59476,香港特别行政区,ETL数据仓库工程师,ETL,78,3千-1万
2596,公司代号24664,海南省,大数据算法工程师,ETL,31,1.5万-3.5万
