矽品电子(福建)有限公司,IT工程师(INF),五险一金/年底双薪/绩效奖金/加班补助/包住/餐补/试用期全额/周末双休,CZ613585380,1000-9999人,6千-8千,泉州,本科,不限,港澳台公司,http://company.zhaopin.com/CZ613585380.htm,http://jobs.zhaopin.com/CC613585384J00388404103.htm,CC613585384J00388404103,685
苏州英格玛教育服务有限公司,数据标注员——图片,五险一金/年底双薪,CZ195959320,500-999人,4千-5千,福州,高中,不限,民营,http://special.zhaopin.com/sz/2012/engma031391/index.htm,http://jobs.zhaopin.com/CC195959321J00457612805.htm,CC195959321J00457612805,681
瑞幸咖啡(北京)有限公司,数据分析员,五险一金/年底双薪/餐补/带薪年假/节日福利,CZ598313130,1000-9999人,6千-8千,厦门,本科,1-3年,民营,http://special.zhaopin.com/2018/bf/rxkf022656/,http://jobs.zhaopin.com/CC598313138J00080828612.htm,CC598313138J00080828612,682
厦门巴根网络科技有限公司,数据分析师,五险一金/定期体检/弹性工作/员工旅游/节日福利/每年调薪,CZ284852530,20-99人,1.1万-2万,厦门,本科,1-3年,民营,http://company.zhaopin.com/CZ284852530.htm,http://jobs.zhaopin.com/CC284852538J00315471206.htm,CC284852538J00315471206,682
福建麦田房产经纪有限公司,麦田总部急招数据专家,带薪年假/节日福利/带薪培训/年轻团队/大平台合作/年底双薪/定期体检,CZ141592330,10000人以上,6千-8千,福州,大专,1-3年,民营,http://special.zhaopin.com/2016/fz/11165/mtfdc041321,http://jobs.zhaopin.com/CC141592338J00260608302.htm,CC141592338J00260608302,681
百润(中国)有限公司深圳分公司,总监助理/行政人事专员,绩效奖金/餐补/节日福利/五险一金/周末双休/员工旅游,CZ583921520,100-499人,3千-5千,厦门,大专,1-3年,合资,http://special.zhaopin.com/sz/2013/11182/br111359,http://jobs.zhaopin.com/CC583921523J00467223601.htm,CC583921523J00467223601,682
福州骏建房地产开发有限公司,策划师/策划主管,,CZ460194110,1000-9999人,8千-1.5万,福州,学历不限,无经验,股份制企业,http://company.zhaopin.com/CC460194117.htm,http://jobs.zhaopin.com/CC460194117J00335552204.htm,CC460194117J00335552204,681
厦门巴根网络科技有限公司,数据分析师,五险一金/定期体检/弹性工作/员工旅游/节日福利/每年调薪,CZ284852530,20-99人,1.1万-2万,厦门,本科,1-3年,民营,http://company.zhaopin.com/CZ284852530.htm,http://jobs.zhaopin.com/CC284852538J00315471206.htm,CC284852538J00315471206,682
厦门神州鹰软件科技有限公司,数据运营经理,五险一金/年底双薪/带薪年假/每年多次调薪/交通补助/通讯补助,CZ424426910,500-999人,1.5万-2万,厦门,大专,5-10年,股份制企业,http://company.zhaopin.com/CZ424426910.htm,http://jobs.zhaopin.com/CC424426916J00305703104.htm,CC424426916J00305703104,682
厦门智渊广告有限公司,国际体育赛事运营助理（实习生）,,CZ395046780,20-99人,1千-2千,福州,本科,不限,民营,http://company.zhaopin.com/CC395046786.htm,http://jobs.zhaopin.com/395046786250027.htm,CC395046786J90250027000,681
厦门神州鹰软件科技有限公司,数据运营经理,五险一金/年底双薪/带薪年假/每年多次调薪/交通补助/通讯补助,CZ424426910,500-999人,1.5万-2万,厦门,大专,5-10年,股份制企业,http://company.zhaopin.com/CZ424426910.htm,http://jobs.zhaopin.com/CC424426916J00305703104.htm,CC424426916J00305703104,682
福建省电子信息(集团)有限责任公司,信息技术研究员,,CZ120167150,100-499人,6千-1.2万,福州,硕士,3-5年,国企,http://fei.zhaopin.com/,http://jobs.zhaopin.com/CC120167150J00220591806.htm,CC120167150J00220591806,681
福建易联众医疗信息系统有限公司,etl开发工程师,周末双休/五险一金/带薪年假/定期体检/员工旅游/节日福利/绩效奖金/年底双薪,CZ566572730,100-499人,6千-1万,福州,大专,1-3年,上市公司,http://company.zhaopin.com/CC566572735.htm,http://jobs.zhaopin.com/CC566572735J00219737202.htm,CC566572735J00219737202,681
中国平安人寿保险股份有限公司福建分公司,0223NZ-稽核专员（福建稽核监察地区）,五险一金/带薪年假/节日福利/定期体检,CZ162765510,10000人以上,4千-6千,福州,本科,无经验,股份制企业,http://company.zhaopin.com/%E4%B8%AD%E5%9B%BD%E5%B9%B3%E5%AE%89%E4%BA%BA%E5%AF%BF%E4%BF%9D%E9%99%A9%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%A6%8F%E5%BB%BA%E5%88%86%E5%85%AC%E5%8F%B8_CC162765516.htm,http://jobs.zhaopin.com/CC162765516J00353705908.htm,CC162765516J00353705908,681
瑞幸咖啡(北京)有限公司,数据分析员,五险一金/年底双薪/餐补/带薪年假/节日福利,CZ598313130,1000-9999人,6千-8千,厦门,本科,1-3年,民营,http://special.zhaopin.com/2018/bf/rxkf022656/,http://jobs.zhaopin.com/CC598313138J00080828612.htm,CC598313138J00080828612,682
福建麦田房产经纪有限公司,麦田总部急招数据专家,带薪年假/节日福利/带薪培训/年轻团队/大平台合作/年底双薪/定期体检,CZ141592330,10000人以上,6千-8千,福州,大专,1-3年,民营,http://special.zhaopin.com/2016/fz/11165/mtfdc041321,http://jobs.zhaopin.com/CC141592338J00260608302.htm,CC141592338J00260608302,681
厦门趣店科技有限公司,策略分析师,五险一金/带薪年假/餐补,CZ568442780,1000-9999人,3万-5万,厦门,本科,3-5年,上市公司,http://company.zhaopin.com/CZ568442780.htm,http://jobs.zhaopin.com/CC568442780J00390652507.htm,CC568442780J00390652507,682
厦门一维天地信息技术有限公司,Power BI实施顾问,五险一金/年底双薪/通讯补助/带薪年假/定期体检/员工旅游/周末双休/出国机会,CZ425008320,20-99人,6千-8千,厦门,大专,1-3年,民营,http://company.zhaopin.com/CZ425008320.htm,http://jobs.zhaopin.com/CC425008320J00333038001.htm,CC425008320J00333038001,682
福建麦田房产经纪有限公司,麦田总部急招数据专家,带薪年假/节日福利/带薪培训/年轻团队/大平台合作/年底双薪/定期体检,CZ141592330,10000人以上,6千-8千,福州,大专,1-3年,民营,http://special.zhaopin.com/2016/fz/11165/mtfdc041321,http://jobs.zhaopin.com/CC141592338J00260608302.htm,CC141592338J00260608302,681
福建靠谱水果有限公司,运营数据分析,绩效奖金/全勤奖/带薪年假/节日福利/定期团建,CZ541128830,100-499人,2千-4千,福州,学历不限,不限,民营,http://company.zhaopin.com/CZ541128830.htm,http://jobs.zhaopin.com/CC541128834J00192221604.htm,CC541128834J00192221604,681
厦门巴根网络科技有限公司,数据分析师,五险一金/定期体检/弹性工作/员工旅游/节日福利/每年调薪,CZ284852530,20-99人,1.1万-2万,厦门,本科,1-3年,民营,http://company.zhaopin.com/CZ284852530.htm,http://jobs.zhaopin.com/CC284852538J00315471206.htm,CC284852538J00315471206,682
矽品电子(福建)有限公司,数据分析师,五险一金/年底双薪/绩效奖金/加班补助/餐补/试用期全额/周末双休/提供住宿,CZ613585380,1000-9999人,5千-7千,泉州,本科,不限,港澳台公司,http://company.zhaopin.com/CZ613585380.htm,http://jobs.zhaopin.com/CZ613585380J00374460103.htm,CZ613585380J00374460103,685
福建维锐尔信息科技有限公司,售前工程师,五险一金/加班补助/周末双休/节日福利/每年多次调薪/绩效奖金/员工旅游/带薪年假,CZ460995580,20-99人,1万-1.6万,福州,本科,1-3年,民营,http://company.zhaopin.com/CZ460995580.htm,http://jobs.zhaopin.com/CC460995580J00236032907.htm,CC460995580J00236032907,681
厦门悠生活网络科技有限公司,高级java开发工程师,年底双薪/节日福利/全勤奖/五险一金/加班补助,CZ444799430,20-99人,1.5万-2万,厦门,大专,5-10年,民营,http://company.zhaopin.com/CC444799435.htm,http://jobs.zhaopin.com/CC444799435J00235732308.htm,CC444799435J00235732308,682
成都天用唯勤科技股份有限公司厦门分公司,高级JAVA工程师,五险一金/带薪年假/绩效奖金/通讯补助/餐补/节日福利/定期体检,CZ572391820,1000-9999人,9千-1.7万,厦门,本科,5-10年,股份制企业,http://company.zhaopin.com/CZ572391820.htm,http://jobs.zhaopin.com/572391823250043.htm,CC572391823J90250043000,682
瑞幸咖啡(北京)有限公司,数据分析员,五险一金/年底双薪/餐补/带薪年假/节日福利,CZ598313130,1000-9999人,6千-8千,厦门,本科,1-3年,民营,http://special.zhaopin.com/2018/bf/rxkf022656/,http://jobs.zhaopin.com/CC598313138J00080828612.htm,CC598313138J00080828612,682
厦门卫星定位应用股份有限公司,解决方案工程师,周末双休/五险一金/带薪年假/节日福利/通讯补助/餐补/交通补助,CZ206000410,100-499人,5千-8千,厦门,本科,3-5年,国企,http://company.zhaopin.com/CZ206000410.htm,http://jobs.zhaopin.com/206000413250466.htm,CC206000413J90250466000,682
信泰（福建）科技有限公司,硬件产品经理（万物智联） ,包住/餐补/五险一金/年终分红/节日福利/公司重点项目/定期团建/每年多次调薪,CZ505759420,1000-9999人,1万-1.5万,泉州,大专,不限,民营,http://special.zhaopin.com/pagepublish/50575942/index.html,http://jobs.zhaopin.com/CC505759428J00231588007.htm,CC505759428J00231588007,685
锐捷网络股份有限公司,经营分析师(J15311),五险一金/交通补助/餐补/通讯补助/带薪年假/弹性工作/年底双薪/定期体检,CZ000622870,1000-9999人,1万-1.5万,福州,本科,不限,合资,http://special.zhaopin.com/bj/2011/rj01242223/index.htm,http://jobs.zhaopin.com/CC000622871J00132141410.htm,CC000622871J00132141410,681
龙岩龙竹雨信息技术有限公司,Spotfire工程师  、数据分析师、前端工程师,五险一金/全勤奖/年底双薪/绩效奖金/弹性工作/带薪年假/项目奖金,CZ858998040,20-99人,5千-1万,龙岩,学历不限,不限,民营,http://company.zhaopin.com/CZ858998040.htm,http://jobs.zhaopin.com/CC858998040J00305546105.htm,CC858998040J00305546105,689
福州龙腾简合网络技术有限公司,数据分析师,五险一金/绩效奖金/10010/定期体检/全勤奖/带薪年假/节日福利,CZ644583420,500-999人,7千-1.4万,福州,大专,1-3年,民营,http://company.zhaopin.com/CZ644583420.htm,http://jobs.zhaopin.com/644583427250650.htm,CC644583427J90250650000,681
成都天用唯勤科技股份有限公司厦门分公司,高级JAVA工程师,五险一金/带薪年假/绩效奖金/通讯补助/餐补/节日福利/定期体检,CZ572391820,1000-9999人,9千-1.7万,厦门,本科,5-10年,股份制企业,http://company.zhaopin.com/CZ572391820.htm,http://jobs.zhaopin.com/572391823250043.htm,CC572391823J90250043000,682
成都天用唯勤科技股份有限公司厦门分公司,高级JAVA工程师,五险一金/带薪年假/绩效奖金/通讯补助/餐补/节日福利/定期体检,CZ572391820,1000-9999人,9千-1.7万,厦门,本科,5-10年,股份制企业,http://company.zhaopin.com/CZ572391820.htm,http://jobs.zhaopin.com/572391823250043.htm,CC572391823J90250043000,682
龙岩市友吧科技有限公司,软件工程师,五险一金/加班补助/绩效奖金/员工旅游,CZ862442230,20人以下,4千-8千,龙岩,学历不限,不限,民营,http://company.zhaopin.com/CZ862442230.htm,http://jobs.zhaopin.com/CC862442230J00344363908.htm,CC862442230J00344363908,689
信泰（福建）科技有限公司,数据分析（万物智联）,五险一金/包住/餐补/节日福利/工作居住证/定期团建/每年多次调薪,CZ505759420,1000-9999人,6千-1万,泉州,本科,1-3年,民营,http://special.zhaopin.com/pagepublish/50575942/index.html,http://jobs.zhaopin.com/CC505759428J00339032807.htm,CC505759428J00339032807,685
福州可儿智慧科技有限公司,中高级java开发工程师,五险一金/绩效奖金/年终分红/带薪年假/节日福利/周末双休/加班补助,CZ821595380,20-99人,6.5千-1.3万,福州,本科,1-3年,民营,http://company.zhaopin.com/CZ821595380.htm,http://jobs.zhaopin.com/CC821595380J00402227903.htm,CC821595380J00402227903,681
福建靠谱水果有限公司,运营数据分析,绩效奖金/全勤奖/带薪年假/节日福利/定期团建,CZ541128830,100-499人,2千-4千,福州,学历不限,不限,民营,http://company.zhaopin.com/CZ541128830.htm,http://jobs.zhaopin.com/CC541128834J00192221604.htm,CC541128834J00192221604,681
福建靠谱水果有限公司,运营数据分析,绩效奖金/全勤奖/带薪年假/节日福利/定期团建,CZ541128830,100-499人,2千-4千,福州,学历不限,不限,民营,http://company.zhaopin.com/CZ541128830.htm,http://jobs.zhaopin.com/CC541128834J00192221604.htm,CC541128834J00192221604,681
福州龙腾简合网络技术有限公司,初级数据分析师（实习）,五险一金/餐补/绩效奖金/定期体检/全勤奖/带薪年假/节日福利,CZ644583420,500-999人,2千-2.5千,福州,学历不限,不限,民营,http://company.zhaopin.com/CZ644583420.htm,http://jobs.zhaopin.com/CC644583427J00114414807.htm,CC644583427J00114414807,681
厦门神州鹰软件科技有限公司,数据运营经理,五险一金/年底双薪/带薪年假/每年多次调薪/交通补助/通讯补助,CZ424426910,500-999人,1.5万-2万,厦门,大专,5-10年,股份制企业,http://company.zhaopin.com/CZ424426910.htm,http://jobs.zhaopin.com/CC424426916J00305703104.htm,CC424426916J00305703104,682
福建隐士智能科技有限公司,数字模型统计分析总监,周末双休/年底双薪/年终分红/不加班/节日福利,CZ818735860,20-99人,8千-1万,福州,大专,不限,民营,http://company.zhaopin.com/CZ818735860.htm,http://jobs.zhaopin.com/CZ818735860J00280224001.htm,CZ818735860J00280224001,681
厦门巴根网络科技有限公司,数据分析师,五险一金/定期体检/弹性工作/员工旅游/节日福利/每年调薪,CZ284852530,20-99人,1.1万-2万,厦门,本科,1-3年,民营,http://company.zhaopin.com/CZ284852530.htm,http://jobs.zhaopin.com/CC284852538J00315471206.htm,CC284852538J00315471206,682
CATL,基础设施工程师,,XY000739795D90000000000,10000人以上,面议,宁德,本科,,上市公司,https://xiaoyuan.zhaopin.com/company/CC000739795?from=sz,https://xiaoyuan.zhaopin.com/job/CC000739795J90000711000?from=sz,XY000739795J90000711000,690
福建麦田房产经纪有限公司,麦田总部急招数据专家,带薪年假/节日福利/带薪培训/年轻团队/大平台合作/年底双薪/定期体检,CZ141592330,10000人以上,6千-8千,福州,大专,1-3年,民营,http://special.zhaopin.com/2016/fz/11165/mtfdc041321,http://jobs.zhaopin.com/CC141592338J00260608302.htm,CC141592338J00260608302,681
福建隐士智能科技有限公司,数字模型统计分析总监,周末双休/年底双薪/年终分红/不加班/节日福利,CZ818735860,20-99人,8千-1万,福州,大专,不限,民营,http://company.zhaopin.com/CZ818735860.htm,http://jobs.zhaopin.com/CZ818735860J00280224001.htm,CZ818735860J00280224001,681
宇滴教育科技(武汉)有限公司,金融类翻译英语写作量化分析远程兼职,,CZ833258610,20-99人,8千-1万,兰州,本科,不限,其它,http://company.zhaopin.com/CZ833258610.htm,http://jobs.zhaopin.com/CC833258610J00252045406.htm,CC833258610J00252045406,864
宇滴教育科技(武汉)有限公司,长期招聘金融类量化分析英文撰写兼职人员,,CZ833258610,20-99人,8千-1万,兰州,本科,不限,其它,http://company.zhaopin.com/CZ833258610.htm,http://jobs.zhaopin.com/CC833258610J00292807206.htm,CC833258610J00292807206,864
杭州海康威视数字技术股份有限公司,应用软件开发工程师(C++),,CZ120975580,10000人以上,8千-1万,兰州,本科,1-3年,上市公司,http://special.zhaopin.com/hz/2011/hw02280700/index.htm,http://jobs.zhaopin.com/CC120975588J00241985507.htm,CC120975588J00241985507,864
北京卡洛其咨询有限公司,中级ETL软件工程师（J15493）-西北二部-兰州,,CZ351115610,1000-9999人,6千-1万,兰州,本科,3-5年,股份制企业,http://company.zhaopin.com/CZ351115610.htm,http://jobs.zhaopin.com/CC351115612J00185708511.htm,CC351115612J00185708511,864
,,,,,,,,,,,,,
,,,,,,,,,,,,,
甘肃万泽润辰环境管理有限公司,环评技术员,创业公司/周末双休/绩效奖金/五险一金/股票期权/带薪年假,CZ673916930,不限,6千-8千,兰州,本科,1-3年,民营,http://company.zhaopin.com/CZ673916930.htm,http://jobs.zhaopin.com/CZ673916930J00052656006.htm,CZ673916930J00052656006,864
康县独一味生物制药有限公司,污水处理员,每年多次调薪/五险一金/绩效奖金/股票期权/餐补/包住/定期体检/节日福利,CZ203296180,1000-9999人,2千-4千,陇南,大专,1-3年,上市公司,http://company.zhaopin.com/CZ203296180.htm,http://jobs.zhaopin.com/CC203296180J00269603503.htm,CC203296180J00269603503,875
陕西万德信息科技股份有限公司,大数据开发工程师,节日福利/五险一金/餐补/交通补助/补充医疗保险/带薪年假/定期体检/绩效奖金,CZ308441410,500-999人,6千-9千,兰州,大专,1-3年,民营,http://special.zhaopin.com/pagepublish/30844141/index.html,http://jobs.zhaopin.com/CC308441412J00328312906.htm,CC308441412J00328312906,864
甘肃德生堂医药科技集团有限公司,数据分析师,五险一金/带薪年假/员工旅游/每年多次调薪/绩效奖金/节日福利,CZ199399520,1000-9999人,3千-5千,兰州,大专,1-3年,民营,http://company.zhaopin.com/CZ199399520.htm,http://jobs.zhaopin.com/CC199399524J00131219901.htm,CC199399524J00131219901,864
甘肃奇正实业集团有限公司,审计经理/主管,五险一金/餐补/通讯补助/带薪年假/定期体检/节日福利/周末双休/绩效奖金,CZ179942920,1000-9999人,6千-1万,兰州,本科,3-5年,民营,http://company.zhaopin.com/P3/CC1799/4292/CC179942925.htm,http://jobs.zhaopin.com/CC179942925J00453255905.htm,CC179942925J00453255905,864
深圳精确医疗服务有限公司,医学编辑（西药学方向）,五险一金/股票期权/带薪年假/补充医疗保险/节日福利/定期团建/不定期调薪,CZ383847380,20-99人,6.5千-1万,深圳,大专,1-3年,不限,http://company.zhaopin.com/CZ383847380.htm,http://jobs.zhaopin.com/CC383847380J00398848303.htm,CC383847380J00398848303,765
福建多多云科技有限公司,数据分析师（商业方向）,五险一金/餐补/高温补贴/节日福利/生日礼金/定期体检/带薪年假,CZ843244800,100-499人,1.5万-2万,深圳,本科,1-3年,民营,http://company.zhaopin.com/CZ843244800.htm,http://jobs.zhaopin.com/CC843244800J00485540701.htm,CC843244800J00485540701,765
广州市皓品信息科技有限公司,图像算法工程师,五险一金/绩效奖金/全勤奖/带薪年假/年底双薪/弹性工作/加班补助/员工旅游,CZ586664220,20-99人,1.5万-2.5万,广州,本科,1-3年,民营,http://company.zhaopin.com/CZ586664220.htm,http://jobs.zhaopin.com/586664222250112.htm,CC586664222J90250112000,763
广东润杨通信服务有限公司,6-8K招数据运营+双休,绩效奖金/五险一金/节日福利/员工旅游/弹性工作/周末双休,CZ457819910,1000-9999人,6千-8千,深圳,大专,1年以下,民营,http://company.zhaopin.com/CZ457819910.htm,http://jobs.zhaopin.com/CC457819910J00348042208.htm,CC457819910J00348042208,765
深圳市恒源昊信息科技有限公司,数据分析/商业分析（管培生）,五险一金/年底双薪/周末双休/节日福利/员工旅游/带薪年假/定期团建/绩效奖金,CZ190728220,1000-9999人,6千-8千,深圳,本科,无经验,民营,http://company.zhaopin.com/CZ190728220.htm,http://jobs.zhaopin.com/CC190728226J00411767707.htm,CC190728226J00411767707,765
广州仲昌一科信息科技有限公司,数据分析师|\数仓运维,五险一金/加班补助/带薪年假/节日福利/定期体检/周末双休/绩效奖金,CZ436036030,100-499人,8千-1万,广州,本科,1-3年,民营,http://company.zhaopin.com/CZ436036030.htm,http://jobs.zhaopin.com/CC436036034J00304899704.htm,CC436036034J00304899704,763
深圳市天迅光电有限公司,商务专员,五险一金/绩效奖金/全勤奖/带薪年假/定期体检/员工旅游/节日福利/加班补助,CZ567743020,20-99人,7千-9千,深圳,大专,1-3年,民营,http://company.zhaopin.com/CZ567743020.htm,http://jobs.zhaopin.com/CC567743023J00336834407.htm,CC567743023J00336834407,765
广州市尚奕实业投资有限公司,股票分析员/交易员/风控员,五险一金/绩效奖金/定期体检/通讯补助,CZL1201564520,20人以下,5千-1万,广州,本科,1-3年,民营,http://company.zhaopin.com/CZL1201564520.htm,http://jobs.zhaopin.com/CCL1201564520J00420215405.htm,CCL1201564520J00420215405,763
深圳富士伟业科技有限公司,c++开发工程师,五险一金/全勤奖/员工旅游/节日福利,CZ526521320,100-499人,8千-1.5万,深圳,大专,1-3年,民营,http://company.zhaopin.com/CZ526521320.htm,http://jobs.zhaopin.com/CC526521329J00419443005.htm,CC526521329J00419443005,765
广州仲昌一科信息科技有限公司,数据分析师|\数仓运维,五险一金/加班补助/带薪年假/节日福利/定期体检/周末双休/绩效奖金,CZ436036030,100-499人,8千-1万,广州,本科,1-3年,民营,http://company.zhaopin.com/CZ436036030.htm,http://jobs.zhaopin.com/CC436036034J00304899704.htm,CC436036034J00304899704,763
福建多多云科技有限公司,数据分析师（商业方向）,五险一金/餐补/高温补贴/节日福利/生日礼金/定期体检/带薪年假,CZ843244800,100-499人,1.5万-2万,深圳,本科,1-3年,民营,http://company.zhaopin.com/CZ843244800.htm,http://jobs.zhaopin.com/CC843244800J00485540701.htm,CC843244800J00485540701,765
北京美宝行汽车销售服务有限公司（BMW宝马店）,数据架构师,五险一金/包吃/带薪年假/定期体检/年底双薪,CZ120389400D00112004682,20人以下,1万-2万,东莞,学历不限,5-10年,合资,http://company.zhaopin.com/CZ120389400D00112004682.htm,http://jobs.zhaopin.com/CC120389404J00487789801.htm,CC120389404J00487789801,779
广州海汇铭康信息技术有限公司,数据分析师,五险一金/餐补/创业公司/每年多次调薪/周末双休/试用期全额,CZ396716980,20-99人,8千-1.5万,广州,本科,1-3年,民营,http://company.zhaopin.com/CC396716986.htm,http://jobs.zhaopin.com/CC396716986J00412913703.htm,CC396716986J00412913703,763
深圳市龙房地土地房地产评估咨询有限公司,数据采集员,餐补/年底双薪/五险一金/绩效奖金/带薪年假/节日福利/高温补贴/员工旅游,CZ154294410,100-499人,4千-5千,深圳,本科,不限,民营,http://company.zhaopin.com/CC154294418.htm,http://jobs.zhaopin.com/CC154294418J00036496802.htm,CC154294418J00036496802,765
广东奥迪威传感科技股份有限公司,数据工程师,五险一金/绩效奖金/包住/交通补助/餐补/通讯补助/带薪年假/定期体检,CZ236806830,1000-9999人,6千-8千,广州,本科,不限,上市公司,http://company.zhaopin.com/CZ236806830.htm,http://jobs.zhaopin.com/236806830250091.htm,CC236806830J90250091000,763
广东快乐种子科技有限公司,大数据开发工程师,绩效奖金/五险一金/节日福利/每年多次调薪/弹性工作/周末双休,CZ458732230,500-999人,1.1万-2万,广州,大专,3-5年,民营,http://special.zhaopin.com/pagepublish/45873223/index.html,http://jobs.zhaopin.com/CC458732233J00347719508.htm,CC458732233J00347719508,763
广州市泰迪熊婴幼儿用品有限公司,市场研究员,五险一金/全勤奖/节日福利/带薪年假/员工旅游/定期体检/绩效奖金,CZ579478020,500-999人,4千-6千,广州,本科,1-3年,其它,http://company.zhaopin.com/CZ579478020.htm,http://jobs.zhaopin.com/CC579478022J00399348603.htm,CC579478022J00399348603,763
广州仲昌一科信息科技有限公司,数据分析师|\数仓运维,五险一金/加班补助/带薪年假/节日福利/定期体检/周末双休/绩效奖金,CZ436036030,100-499人,8千-1万,广州,本科,1-3年,民营,http://company.zhaopin.com/CZ436036030.htm,http://jobs.zhaopin.com/CC436036034J00304899704.htm,CC436036034J00304899704,763
深圳市恒源昊信息科技有限公司,数据分析/商业分析（管培生）,五险一金/年底双薪/周末双休/节日福利/员工旅游/带薪年假/定期团建/绩效奖金,CZ190728220,1000-9999人,6千-8千,深圳,本科,无经验,民营,http://company.zhaopin.com/CZ190728220.htm,http://jobs.zhaopin.com/CC190728226J00411767707.htm,CC190728226J00411767707,765
深圳市恒源昊信息科技有限公司,数据分析/商业分析（管培生）,五险一金/年底双薪/周末双休/节日福利/员工旅游/带薪年假/定期团建/绩效奖金,CZ190728220,1000-9999人,6千-8千,深圳,本科,无经验,民营,http://company.zhaopin.com/CZ190728220.htm,http://jobs.zhaopin.com/CC190728226J00411767707.htm,CC190728226J00411767707,765
广东润杨通信服务有限公司,6-8K招数据运营+双休,绩效奖金/五险一金/节日福利/员工旅游/弹性工作/周末双休,CZ457819910,1000-9999人,6千-8千,深圳,大专,1年以下,民营,http://company.zhaopin.com/CZ457819910.htm,http://jobs.zhaopin.com/CC457819910J00348042208.htm,CC457819910J00348042208,765
福建多多云科技有限公司,数据分析师（商业方向）,五险一金/餐补/高温补贴/节日福利/生日礼金/定期体检/带薪年假,CZ843244800,100-499人,1.5万-2万,深圳,本科,1-3年,民营,http://company.zhaopin.com/CZ843244800.htm,http://jobs.zhaopin.com/CC843244800J00485540701.htm,CC843244800J00485540701,765
广州市泰迪熊婴幼儿用品有限公司,市场研究员,五险一金/全勤奖/节日福利/带薪年假/员工旅游/定期体检/绩效奖金,CZ579478020,500-999人,4千-6千,广州,本科,1-3年,其它,http://company.zhaopin.com/CZ579478020.htm,http://jobs.zhaopin.com/CC579478022J00399348603.htm,CC579478022J00399348603,763
德邦物流股份有限公司,德邦快递（东升销售专员）,五险一金/绩效奖金/全勤奖/餐补/房补/带薪年假/弹性工作/节日福利,CZ156976020,10000人以上,3千-4.5千,中山,大专,不限,民营,http://special.zhaopin.com/2016/sh/dbwl031452/index.html,http://jobs.zhaopin.com/CC156976022J00244490305.htm,CC156976022J00244490305,780
福建多多云科技有限公司,数据分析师（商业方向）,五险一金/餐补/高温补贴/节日福利/生日礼金/定期体检/带薪年假,CZ843244800,100-499人,1.5万-2万,深圳,本科,1-3年,民营,http://company.zhaopin.com/CZ843244800.htm,http://jobs.zhaopin.com/CC843244800J00485540701.htm,CC843244800J00485540701,765
京东物流华南区域分公司,质控主管/数据分析主管（南宁）,五险一金/年底双薪/餐补/房补,CZ192921310D00101132508,1000-9999人,6千-8千,南宁,大专,3-5年,外商独资,http://company.zhaopin.com/CZ192921310D00101132508.htm,http://jobs.zhaopin.com/CC192921312J00149678615.htm,CC192921312J00149678615,785
南京擎盾信息科技有限公司,舆情分析师,五险一金/年底双薪/加班补助/节日福利,CZ305934710,100-499人,4千-6千,南宁,大专,1-3年,民营,http://special.zhaopin.com/pagepublish/30593471/index.html,http://jobs.zhaopin.com/CC305934717J00245397108.htm,CC305934717J00245397108,785
广西衫磊资产管理有限公司,市场专员双休,全勤奖/周末双休,CZ534758430,20人以下,2千-4千,南宁,大专,无经验,民营,http://company.zhaopin.com/CZ534758430.htm,http://jobs.zhaopin.com/CC534758430J00301666904.htm,CC534758430J00301666904,785
江苏盈达信息技术有限公司,中高级数据工程师,五险一金/餐补/补充医疗保险/定期体检/带薪年假,CZ562236930,100-499人,9千-1.5万,南宁,大专,3-5年,民营,http://company.zhaopin.com/CC562236931.htm,http://jobs.zhaopin.com/CC562236931J00317804906.htm,CC562236931J00317804906,785
,,,,,,,,,,,,,
京东物流华南区域分公司,质控主管/数据分析主管（南宁）,五险一金/年底双薪/餐补/房补,CZ192921310D00101132508,1000-9999人,6千-8千,南宁,大专,3-5年,外商独资,http://company.zhaopin.com/CZ192921310D00101132508.htm,http://jobs.zhaopin.com/CC192921312J00149678615.htm,CC192921312J00149678615,785
南京擎盾信息科技有限公司,舆情分析师,五险一金/年底双薪/加班补助/节日福利,CZ305934710,100-499人,4千-6千,南宁,大专,1-3年,民营,http://special.zhaopin.com/pagepublish/30593471/index.html,http://jobs.zhaopin.com/CC305934717J00245397108.htm,CC305934717J00245397108,785
中科金审(北京)科技有限公司,数据分析师-广西,五险一金/全勤奖/交通补助/餐补/带薪年假,CZ554812520,100-499人,8千-1.2万,南宁,大专,1-3年,民营,http://company.zhaopin.com/CZ554812520.htm,http://jobs.zhaopin.com/CC554812520J00183932210.htm,CC554812520J00183932210,785
交通银行股份有限公司太平洋信用卡中心南宁分中心,信用卡销售代表,无试用期/每年多次调薪/五险一金/补充医疗保险/弹性工作/带薪年假/绩效奖金/定期体检,CZ546573220,1000-9999人,6千-8千,南宁,大专,不限,国企,http://company.zhaopin.com/CZ546573220.htm,http://jobs.zhaopin.com/CZ546573220J00127323103.htm,CZ546573220J00127323103,785
合肥屹顶信息科技有限公司,咨询售后客服文员KL,14薪/五险一金/年底双薪/绩效奖金/全勤奖/带薪年假/员工旅游/节日福利,CZ230193530,500-999人,4千-5千,南宁,学历不限,不限,民营,http://company.zhaopin.com/CC230193531.htm,http://jobs.zhaopin.com/CC230193531J00316110902.htm,CC230193531J00316110902,785
